stationName,Address,City,State,Charger type,stationModel,unreachable_event_count,status,last_unreachable_start_iso,current_first_unreachable_iso,last_seen_reachable_iso
NYC FLEET / DPRMBLOT8-S3,Father Capodanno Blvd,Midland Beach,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-09T15:17:31+00:00,,2026-02-12T20:35:22+00:00
NYC FLEET / DEP_ZEREGA-6,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:14+00:00
NYC FLEET / DEP_ZEREGA_6_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:10+00:00
NYC FLEET / DEP_ZEREGA_5_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-09T03:07:28+00:00,,2026-02-12T20:31:06+00:00
NYC FLEET / DEP_ZEREGA_1_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:48+00:00
NYC FLEET / DEP_ZEREGA_2_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CHD-CCS1,0,REACHABLE,,,2026-02-12T20:30:01+00:00
NYC FLEET / DEP_ZEREGA_3_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:56+00:00
NYC FLEET / DEP_ZEREGA_4_L3,930 Zerega Avenue,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:25+00:00
NYC FLEET / DEP_ZEREGA-1,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:40+00:00
NYC FLEET / DEP_ZEREGA-2,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:06+00:00
NYC FLEET / DEP_ZEREGA-3,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:48+00:00
NYC FLEET / DEP_ZEREGA-4,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:21+00:00
NYC FLEET / DEP_ZEREGA-5,930 Zerega Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:26+00:00
NYC FLEET / DOT_MNSIGN_4,345 East 59th Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:40+00:00
NYC FLEET / DPRSBLOT4-S2,405 Father Capodanno Blvd,South Beach,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2022-07-18T20:16:25+00:00,2022-07-18T20:16:25+00:00,2022-07-18T20:16:25+00:00
NYC FLEET / NYPD_30PCT_2_L3,451 West 151st Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:10+00:00
NYC FLEET / NYPD_30PCT_1_L3,451 West 151st Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:20+00:00
NYC FLEET / DEP_GRANNEX-1,16 Little Hollow Road,Neversink,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:31+00:00
NYC FLEET / DEP_GRANNEX-2,16 Little Hollow Road,Neversink,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:00+00:00
NYC FLEET / DPRMBLOT7-S2,829 Father Capodanno Blvd,Midland Beach,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:32:09+00:00
NYC FLEET / DPRROCKAWAY17ST,16-25 Seagirt Blvd,Far Rockaway,New York,Level 2,CT4020-HD2-GW-LTE,1,UNREACHABLE,2026-02-02T23:04:43+00:00,2026-02-02T23:04:43+00:00,2026-02-02T23:04:43+00:00
NYC FLEET / DPRSBLOT4-S1,405 Father Capodanno Blvd,South Beach,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:36:23+00:00
NYC FLEET / FDNY_EMS44-GW,266 Rockaway Avenue,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / FDNY_EMS44-1,266 Rockaway Ave,Brooklyn,New York,Level 2,CPF50-L23,0,REACHABLE,,,2026-02-12T20:28:25+00:00
NYC FLEET / DPRFMAQUA-1A-B,125-40 roosevelt ave,Flushing,New York,Level 2,CT4020-HD2-GW-LTE,1,REACHABLE,2026-02-09T19:01:17+00:00,,2026-02-12T20:22:12+00:00
NYC FLEET / DPRFMAQUATICGW,13104 meridian road,Flushing,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_KNGSTN_2_L3,81 Smith Avenue,Kingston,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:09+00:00
NYC FLEET / DOT_VERNON_1_L3,42-00 Vernon Boulevard,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:51+00:00
NYC FLEET / DOT_VERNONYRD-2,42-00 Vernon Boulevard,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:18+00:00
NYC FLEET / DEP_CROTONFP-S1,3701 Jerome Ave,Bronx,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:30:51+00:00
NYC FLEET / DPRFMAQUATIC-1,13104 Meridian Road,Flushing,New York,Level 2,CPF25,0,REACHABLE,,,2026-02-12T20:32:35+00:00
NYC FLEET / DEP_NEWTOWNC-S2,267 Greenpoint Ave,Greenpoint,New York,Level 2,CT4010-HD-GW,2,UNREACHABLE,2026-02-12T17:28:02+00:00,2026-02-12T17:28:02+00:00,2026-02-11T20:27:06+00:00
NYC FLEET / DOE-HYLANBLVD-1,6581 Hylan Blvd,Staten Island,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:26:57+00:00
NYC FLEET / NYPD_48PCT_1_L3,450 Cross Bronx Expressway,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:12+00:00
NYC FLEET / DEP_KINGSTON-4,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:32:01+00:00
NYC FLEET / DEP_KINGSTON-5,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:27+00:00
NYC FLEET / DEP_KINGSTON-6,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:22+00:00
NYC FLEET / DEP_KINGSTON-8,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:29:08+00:00
NYC FLEET / DEP_KINGSTON-9,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:17+00:00
NYC FLEET / DEP_KINGSTON-7,81 Smith Avenue,Kingston,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:33:31+00:00
NYC FLEET / DOT_OLDSLIP-7,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:07+00:00
NYC FLEET / DOT_OLDSLIP-8,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:33:16+00:00
NYC FLEET / DOT_OLDSLIP-9,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:17+00:00
NYC FLEET / DOT_OLDSLIP-10,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:59+00:00
NYC FLEET / DOT_OLDSLIP-1,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:29:41+00:00
NYC FLEET / DOT_OLDSLIP-2,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:15+00:00
NYC FLEET / DOT_OLDSLIP-3,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:15+00:00
NYC FLEET / DOT_OLDSLIP-4,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:28:58+00:00
NYC FLEET / DOT_OLDSLIP-5,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:22+00:00
NYC FLEET / DOT_OLDSLIP-6,39 South Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:27:21+00:00
NYC FLEET / DOT_OLDSLP_5_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:31+00:00
NYC FLEET / DOT_OLDSLP_6_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:36+00:00
NYC FLEET / DOT_OLDSLP_4_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:53+00:00
NYC FLEET / DOT_OLDSLP_3_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:39+00:00
NYC FLEET / DOT_OLDSLP_2_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:52+00:00
NYC FLEET / DOT_OLDSLP_1_L3,39 South Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:42+00:00
NYC FLEET / DOT_FLTBSH_1_L3,2900 Flatbush Avenue,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:54+00:00
NYC FLEET / NYPD_48PCT-GW,450 Cross Bronx Expressway,The Bronx,New York,Gateway (Not a Charger),CPGW-NA-LTE-M,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / NYPD_48PCT-1,450 Cross Bronx Expressway,The Bronx,New York,Level 2,CPF50-L18,1,UNREACHABLE,2026-02-11T19:52:35+00:00,2026-02-11T19:52:35+00:00,2026-02-11T10:42:36+00:00
NYC FLEET / FDNY-CFRD#1,302 Sgt. Charles M. Beer,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:20+00:00
NYC FLEET / FDNY-CFRD#2,302 Sgt. Charles M. Beer,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:13+00:00
NYC FLEET / DOE_SBCHS-G,173 Conover St,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_WARDMRNEG-1,148 6 Dr Marine Section,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOEVERNONBLVDG1,44-36 Vernon Blvd,LIC,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_WTNEWTOWNG1,289-369 Greenpoint Ave,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_JAMADMING-1,150-20 134th St,Jamaica,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_WARDSTLRG-1,143 A Rd Transportation Trailer,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPRSOUNDVW_CPGW,1550 Lafayette Ave,Clason Point,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_930ZEREGA_1,930 Zerega Ave,East Bronx,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2024-01-24T13:35:55+00:00,2024-01-24T13:35:55+00:00,2024-01-24T13:35:55+00:00
NYC FLEET / DOE_131LIV-G,131 Livingston St,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPRTOTTENBLG_GW,208 Totten Ave,Bayside,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPR_RUFUSKING_G,150-03 Jamaica Ave,Jamaica,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPRARSENALG-2,East Dr,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_LFRK_80+81,9605 Horace Harding Expy,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:27:32+00:00
NYC FLEET / DEP_LFRK109+110,59-17 Junction Blvd,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:47+00:00
NYC FLEET / NYPD_24PCT_1_L3,151 West 100th Street,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:12+00:00
NYC FLEET / DEP_LFRK_82+83,9707 Horace Harding Expy NYC DEP Fleet Services,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:44+00:00
NYC FLEET / DPRWFMARINA#1#2,1 Flushing Bay Promenade,East Elmhurst,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:33:17+00:00
NYC FLEET / DPROLMSTED#2A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:11+00:00
NYC FLEET / DPROLMSTED#1A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:48+00:00
NYC FLEET / DPR86MNSHPS#1#2,50 85th St Transverse,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:30:43+00:00,,2026-02-12T20:31:05+00:00
NYC FLEET / DCAS100GOLD-GW,100 Gold St,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DPROLMSTD#11A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:12+00:00
NYC FLEET / DPROLMSTD#13A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:33+00:00
NYC FLEET / DPRQNSMSEUM#1#2,Avenue of the States,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:50+00:00
NYC FLEET / DPRBROOKLYNBPC,334 Furman St,Brooklyn,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:36:07+00:00
NYC FLEET / DPROAKRIDGE#1#2,Forest Park Dr,Woodhaven,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:35+00:00
NYC FLEET / DPR_GORMANPLY-1,25-50 84th St,Queens,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:54:46+00:00,,2026-02-12T20:31:43+00:00
NYC FLEET / DSNY_SPARE,52-35 58th St,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:26+00:00
NYC FLEET / DSNY_CRS_VAWNE1,52-35 58th St,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:20+00:00
NYC FLEET / DSNY_MN01-1,353 Spring St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:00+00:00
NYC FLEET / DSNY_BK14-1,1397 Ralph ave,Canarsie,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:39:40+00:00,,2026-02-12T20:32:12+00:00
NYC FLEET / DSNY_QBSROOF-1,52-07 58th St,Woodside,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:53+00:00
NYC FLEET / DSNY_BX10-1,850 Zerega Ave,East Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:35:48+00:00,,2026-02-12T20:32:03+00:00
NYC FLEET / DSNY_Q07A-1,30-19 122nd St,Flushing,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:05+00:00
NYC FLEET / DSNY_BX02-1,650 Casanova St,West Bronx,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:39:19+00:00,,2026-02-12T20:31:40+00:00
NYC FLEET / DSNY_MN10-2,1945 Park Ave,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:09:57+00:00,,2026-02-12T20:31:43+00:00
NYC FLEET / DSNY_SI2-1,2500 Richmond Ave,Heartland Village,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:36:19+00:00,,2026-02-12T20:28:24+00:00
NYC FLEET / DSNY_MN12-1,301 west 215 street,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T13:04:39+00:00,,2026-02-12T20:32:24+00:00
NYC FLEET / DSNY_SITS,450 West Service Road,staten island,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:27:21+00:00
NYC FLEET / NYCHAALSMITH02,3 St. James Pl,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:50+00:00
NYC FLEET / DPROLMSTED#7A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:31+00:00
NYC FLEET / DPROLMSTED#4A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2026-02-12T19:42:44+00:00,2026-02-12T19:42:44+00:00,2026-02-11T20:21:09+00:00
NYC FLEET / DPROLMSTED#3A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:14+00:00
NYC FLEET / DPROLMSTD#10A-B,117-2 Roosevelt Ave,Corona,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:29:21+00:00
NYC FLEET / DEPNEWTOWNCRK03,319 Greenpoint Ave,Greenpoint,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T15:32:18+00:00,,2026-02-12T20:30:22+00:00
NYC FLEET / DCAS100GOLD,100 Gold St,New York,New York,Level 2,CPF25,0,REACHABLE,,,2026-02-12T20:27:04+00:00
NYC FLEET / NYCHA_LIC1A-B,37 49th Ave,LIC,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T14:42:51+00:00,,2026-02-12T20:34:17+00:00
NYC FLEET / DSNY_BK08-1,1755 Pacific St,Crown Heights,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:06+00:00
NYC FLEET / DPR-MILLPOND-5,875 Exterior Street,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:18+00:00
NYC FLEET / DSNY_MN03-1,South Street Pier 36,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:37:41+00:00,,2026-02-12T20:33:39+00:00
NYC FLEET / DSNY_MN03-2,South Street Pier 36,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:38:08+00:00,,2026-02-12T20:27:03+00:00
NYC FLEET / DSNY_Q05-2,47-01 48th St,Maspeth,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:37:59+00:00,,2026-02-12T20:30:23+00:00
NYC FLEET / DSNY_Q05-1,47-01 48th street,Maspeth,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:29+00:00
NYC FLEET / DSNY_MN03-3,South Street pier 36,New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:44:03+00:00,,2026-02-12T20:32:48+00:00
NYC FLEET / DSNY_SI2-2,2500 Richmond Ave,Heartland Village,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:28:40+00:00
NYC FLEET / DSNY_BK05-1,606 milford street,East New York,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:38:49+00:00,,2026-02-12T20:27:08+00:00
NYC FLEET / DSNY_BK01-1,161 Varick ave,East Williamsburg,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:40:46+00:00,,2026-02-12T20:34:49+00:00
NYC FLEET / DSNY_BK10-1,5100 1st ave,Brooklyn,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T06:24:01+00:00,,2026-02-12T20:30:45+00:00
NYC FLEET / DSNY_Q07-2,120-15 31st ave,Flushing,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:40:55+00:00,,2026-02-12T20:33:27+00:00
NYC FLEET / DSNY_BK11-1,1824 shore parkway,Brooklyn,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:14+00:00
NYC FLEET / DSNY_Q07-3,120-15 31st Ave,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:11+00:00
NYC FLEET / DSNY_Q14-2,51-10 Almeda Ave,Far Rockaway,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:37:51+00:00,,2026-02-12T20:35:00+00:00
NYC FLEET / DSNY_BK04-1,161 Varick Ave,East Williamsburg,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:38:54+00:00,,2026-02-12T20:26:53+00:00
NYC FLEET / DSNY_MN04-1,650 W 57th St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:32:52+00:00
NYC FLEET / DSNY_Q07A-2,30-19 122nd St,Flushing,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:32:09+00:00
NYC FLEET / DSNY_SPARE-BK11,1824 Shore Pkwy,Brooklyn,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T16:24:18+00:00,,2026-02-12T20:27:44+00:00
NYC FLEET / DSNY_SPARE-A,59-98 52nd Rd,Queens,New York,Level 2,CT4020-HD-GW,1,UNREACHABLE,2026-02-09T16:41:15+00:00,2026-02-09T16:41:15+00:00,2026-02-09T15:08:28+00:00
NYC FLEET / DSNY_Q07-1,120-15 31st Ave,Flushing,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:37:35+00:00,,2026-02-12T20:33:11+00:00
NYC FLEET / DSNY_Q14-3,51-10 Almeda Ave,Far Rockaway,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:34:50+00:00
NYC FLEET / DSNY_BK04-2,161 Varick Ave,East Williamsburg,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:33:55+00:00
NYC FLEET / DSNY_Q10-1,130-23 150th Ave,Jamaica,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:30:16+00:00
NYC FLEET / DSNY_SI3-1,1323 Muldoon Ave,staten island,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:50+00:00
NYC FLEET / DSNY_Q02-2,52-35 58th street,Flushing,New York,Level 2,CT4020-HD-GW,1,REACHABLE,2026-02-09T12:38:28+00:00,,2026-02-12T20:31:34+00:00
NYC FLEET / FDNY-EMS45-1,58-65 52nd Road,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:08+00:00
,,,,,,0,REACHABLE,,,2026-01-27T10:25:23.183634+00:00
NYC FLEET / DPR-MILLPOND-3,875 Exterior Street,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:35:49+00:00
NYC FLEET / FDNY-EMS45-2,58-65 52nd Road,Queens,New York,Level 2,CT4025-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:48+00:00
NYC FLEET / DPR-MILLPOND-2,875 Exterior Street,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:35:11+00:00
NYC FLEET / DOE-R825-GW,6581 Hylan Boulevard,Staten Island,New York,Gateway (Not a Charger),CPGW-NA-LTE-M,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / NYCHA_LIC2A-B,36 49th Ave,LIC,New York,Level 2,CT4020-HD,1,REACHABLE,2026-02-09T14:39:09+00:00,,2026-02-12T20:34:17+00:00
NYC FLEET / DEP_GRAHMSVLLE3,7866 NY-42,Grahamsville,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:08+00:00
NYC FLEET / DPR_SCRC_1_L3,3002 Foster Avenue,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:40+00:00
NYC FLEET / DPR_SCRC_2_L3,3002 Foster Avenue,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:36+00:00
NYC FLEET / DPR_ALLIED-S#12,13 East Rd,Corona,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2026-01-16T21:38:50+00:00,2026-01-16T21:38:50+00:00,2026-01-16T21:38:50+00:00
NYC FLEET / DOT_29ST-S2,142 Columbia St,Brooklyn,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:30:48+00:00
NYC FLEET / DPR_ALLIED-S#14,13 East Rd,Corona,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2025-12-26T21:30:17+00:00,2025-12-26T21:30:17+00:00,2025-12-26T21:30:17+00:00
NYC FLEET / DDC_LIC-S2,30-20 Thomson Ave,Long Island City,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-07-13T05:00:45+00:00,2025-07-13T05:00:45+00:00,2025-07-13T05:00:45+00:00
NYC FLEET / DOT_HARPER-S1,32-11 Harper St,Flushing,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-28T20:16:59+00:00,2026-01-28T20:16:59+00:00,2026-01-28T20:16:59+00:00
NYC FLEET / DPR_ALLIED-S#13,15 East Rd,Corona,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2026-01-28T20:13:50+00:00,2026-01-28T20:13:50+00:00,2026-01-28T20:13:50+00:00
NYC FLEET / DDC_LIC-S1,30-20 Thomson Ave,LIC,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-27T10:46:32+00:00,2026-01-27T10:46:32+00:00,2026-01-27T10:46:32+00:00
NYC FLEET / DSNY_SPARE-3,52-35 58th street,Woodside,New York,Level 2,CT4010-HD-GW,0,REACHABLE,,,2026-02-12T20:32:46+00:00
