stationName,Address,City,State,postalCode,Lat,Long,Charger type,Charger type (legend),stationModel,StationNetworkStatus,LastPortStatus,faultReason,station_label,ports_total,ports_charging,ports_occupied,ports_available,StatusTimestamp,hours_unreachable,_loaded_at_utc
NYC FLEET / DEP_ZEREGA-1,930 Zerega Avenue,The Bronx,New York,10473,40.827622100046,-73.84363134316,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:21:50Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_ZEREGA-2,930 Zerega Avenue,The Bronx,New York,10473,40.827551095169,-73.842920898531,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_ZEREGA-3,930 Zerega Avenue,The Bronx,New York,10473,40.827452911481,-73.843358796527,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:30:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_ZEREGA-4,930 Zerega Avenue,The Bronx,New York,10473,40.827452598838,-73.843262840425,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:21:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_ZEREGA-5,930 Zerega Avenue,The Bronx,New York,10473,40.827454505779,-73.843131949319,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:41Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_MNSIGN_4,345 East 59th Street,New York,New York,10022,40.760602022658,-73.962603497037,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRSBLOT4-S2,405 Father Capodanno Blvd,South Beach,New York,10305,40.58737,-74.06891,Level 2,Level 2 - Solar,CT4010-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,1,0,0,1,2022-07-18T20:16:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_30PCT_2_L3,451 West 151st Street,New York,New York,10031,40.829052457245,-73.944119980194,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_30PCT_1_L3,451 West 151st Street,New York,New York,10031,40.829041633583,-73.944064886571,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:18Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_GRANNEX-1,16 Little Hollow Road,Neversink,New York,12740,41.843588822056,-74.545500913008,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:38Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_GRANNEX-2,16 Little Hollow Road,Neversink,New York,12740,41.84363214436,-74.545559643959,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,0,2,2025-11-19T10:14:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRMBLOT7-S2,829 Father Capodanno Blvd,Midland Beach,New York,10305,40.575214,-74.082954,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,INUSE,NONE,Occupied,1,0,1,0,2025-11-19T10:28:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRROCKAWAY17ST,16-25 Seagirt Blvd,Far Rockaway,New York,11691,40.59414,-73.75076,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:21:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRSBLOT4-S1,405 Father Capodanno Blvd,South Beach,New York,10305,40.587402,-74.068954,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:12Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / FDNY_EMS44-1,266 Rockaway Ave,Brooklyn,New York,11233,40.6741572,-73.91142479999999,Level 2,Level 2,CPF50-L23,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:22Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFMAQUA-1A-B,125-40 roosevelt ave,Flushing,New York,11355,40.751976,-73.83683,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KNGSTN_2_L3,81 Smith Avenue,Kingston,New York,12401,41.930558394565,-74.000697845244,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_VERNON_1_L3,42-00 Vernon Boulevard,Queens,New York,11101,40.754654371516,-73.949890403221,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:14Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_VERNONYRD-2,42-00 Vernon Boulevard,Queens,New York,11101,40.754678426468,-73.949963422561,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:25:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_CROTONFP-S1,3701 Jerome Ave,Bronx,New York,10467,40.88722498551262,-73.88005563446274,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:31Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRFMAQUATIC-1,13104 Meridian Road,Flushing,New York,11355,40.75186520324796,-73.8369674023773,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:22:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_NEWTOWNC-S2,267 Greenpoint Ave,Greenpoint,New York,11222,40.731327,-73.94881,Level 2,Level 2 - Solar,CT4010-HD-GW,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOE_HYLANBLVD-1,6581 Hylan Blvd,Staten Island,New York,10309,40.51173641057324,-74.22171447161652,Level 2,Level 2,CPF50-L18,Unreachable,UNKNOWN,NONE,Available,1,0,0,1,2025-11-05T12:41:17Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_48PCT_1_L3,450 Cross Bronx Expressway,The Bronx,New York,10457,40.843869882117,-73.900928860403,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:23:57Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-4,81 Smith Avenue,Kingston,New York,12401,41.930526843172,-74.000601291115,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:25:17Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-5,81 Smith Avenue,Kingston,New York,12401,41.930510558687,-74.00052883158,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:29:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-6,81 Smith Avenue,Kingston,New York,12401,41.930483465264,-74.000459245365,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:24:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-8,81 Smith Avenue,Kingston,New York,12401,41.93042857066,-74.000319137313,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-9,81 Smith Avenue,Kingston,New York,12401,41.930382631141,-74.000187589357,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:23:25Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_KINGSTON-7,81 Smith Avenue,Kingston,New York,12401,41.930425245742,-74.000307835751,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:30:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-7,39 South Street,New York,New York,10004,40.703015916608,-74.008079081859,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-8,39 South Street,New York,New York,10004,40.703032728433,-74.008007712595,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-9,39 South Street,New York,New York,10004,40.70303509161,-74.008125166533,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:21:46Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-10,39 South Street,New York,New York,10004,40.702969931888,-74.008213605338,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:22:39Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-1,39 South Street,New York,New York,10004,40.702850950161,-74.00811661852,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:10Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-2,39 South Street,New York,New York,10004,40.702914306698,-74.007980429401,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-3,39 South Street,New York,New York,10004,40.702987892029,-74.008101815167,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:21:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-4,39 South Street,New York,New York,10004,40.702895758002,-74.008034763669,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:20:50Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-5,39 South Street,New York,New York,10004,40.702862134081,-74.008142320239,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:28:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLIP-6,39 South Street,New York,New York,10004,40.702827943166,-74.008184378463,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:21:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_5_L3,39 South Street,New York,New York,10004,40.703006511697,-74.008122805571,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:27:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_6_L3,39 South Street,New York,New York,10004,40.702878337524,-74.008058468033,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_4_L3,39 South Street,New York,New York,10004,40.702890550251,-74.008397031899,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_3_L3,39 South Street,New York,New York,10004,40.702933561334,-74.008328263934,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:04Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_2_L3,39 South Street,New York,New York,10004,40.703038214329,-74.008167054027,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:29:21Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_OLDSLP_1_L3,39 South Street,New York,New York,10004,40.703015707792,-74.00824811089,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:26:56Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DOT_FLTBSH_1_L3,2900 Flatbush Avenue,Brooklyn,New York,11234,40.599758622049,-73.912983644648,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:25:23Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_48PCT-1,450 Cross Bronx Expressway,The Bronx,New York,10457,40.843785040103,-73.898166072422,Level 2,Level 2,CPF50-L18,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:28:37Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_930ZEREGA_1,930 Zerega Ave,East Bronx,New York,10473,40.82735,-73.843025,Level 2,Level 2,CT4020-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,2,0,0,2,2024-01-24T13:35:55Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_80+81,9605 Horace Harding Expy,Queens,New York,11368,40.735472973599364,-73.8633081531994,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:30:00Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK109+110,59-17 Junction Blvd,Corona,New York,11373,40.73589266111625,-73.86369305019304,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Charging,2,1,1,0,2025-11-19T10:24:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYPD_24PCT_1_L3,151 West 100th Street,New York,New York,10025,40.796751084188,-73.96689701817,Level 3,Level 3,CPE250C-500-CCS1-CHD,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:24:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEP_LFRK_82+83,9707 Horace Harding Expy NYC DEP Fleet Services,Queens,New York,11368,40.735486184142694,-73.86325652067586,Level 2,Level 2,CT4020-HD,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:30:01Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRWFMARINA#1#2,1 Flushing Bay Promenade,East Elmhurst,New York,11369,40.76115526172482,-73.85785871045073,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:25:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTED#2A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.75178597241148,-73.84895266130758,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:27:50Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTED#1A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.75178657009346,-73.84897227419128,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:23:06Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR86MNSHPS#1#2,50 85th St Transverse,New York,New York,10128,40.783607906379814,-73.96544267249146,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:25:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#11A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.75200989623363,-73.84910178846474,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:22:32Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#13A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.751901050767216,-73.84879498762729,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:22:18Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRQNSMSEUM#1#2,Avenue of the States,Corona,New York,11368,40.745245522095644,-73.8463017263199,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,1,0,1,2025-11-19T10:26:14Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPRCUNINGHM4A-B,19600 Union Tpke,Fresh Meadows,New York,11366,40.73084223129361,-73.77154405935102,Level 2,Level 2,CT4020-HD-GW,Unreachable,NEEDS SERVICE,Powered Off,Available,2,0,0,2,2025-01-14T15:19:44Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROAKRIDGE#1#2,Forest Park Dr,Woodhaven,New York,11421,40.695876728563135,-73.86644191223377,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:23:28Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPR_GORMANPLY-1,25-50 84th St,Queens,New York,11370,40.7618071,-73.8848731,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SPARE,465 Hamilton Ave,Brooklyn,New York,11232,40.66954,-73.99656,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:26:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_CRS_VAWNE1,52-35 58th St,Queens,New York,11377,40.73451559999999,-73.90977579999999,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,1,0,1,2025-11-19T10:24:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN01-1,353 Spring St,New York,New York,10013,40.726723,-74.01031,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:28:45Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK14-1,1397 Ralph ave,Canarsie,New York,11236,40.64300698907189,-73.91843766137697,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:26:24Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_QBSROOF-1,52-07 58th St,Woodside,New York,11377,40.734384,-73.9094432,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:20:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BX10-1,850 Zerega Ave,East Bronx,New York,10473,40.82549191085815,-73.84228053201599,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:29:29Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q07A-1,30-19 122nd St,Flushing,New York,11354,40.770337638347186,-73.84627452079314,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:24:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BX02-1,650 Casanova St,West Bronx,New York,10474,40.81317402114681,-73.88978079199603,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:30:16Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN10-2,1945 Park Ave,New York,New York,10037,40.80892631746392,-73.93576943852952,Level 2,Level 2,CT4020-HD-GW,Unreachable,UNREACHABLE,NONE,Available,2,0,0,2,2025-11-18T12:08:05Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SI2-1,2500 Richmond Ave,Heartland Village,New York,10314,40.586899770542345,-74.16924608675538,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:22:09Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN12-1,301 west 215 street,New York,New York,10034,40.8686305215779,-73.91214707105553,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:28:11Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SITS,450 West Service Road,staten island,New York,10314,40.580360281911815,-74.19311785382844,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:26:41Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYCHAALSMITH02,3 St. James Pl,New York,New York,10038,40.709938,-73.99973,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:21:42Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTED#7A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.751795062413024,-73.84896767472532,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:23:30Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTED#4A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.75185840777182,-73.84901898944509,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:15Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTED#3A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.75181370615825,-73.84899887287742,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Charging,2,1,1,0,2025-11-19T10:27:27Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DPROLMSTD#10A-B,117-2 Roosevelt Ave,Corona,New York,11368,40.751804128994564,-73.84898416389314,Level 2,Level 2,CT4020-HD2-GW-LTE,Reachable,INUSE,NONE,Occupied,2,0,2,0,2025-11-19T10:22:51Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DEPNEWTOWNCRK03,319 Greenpoint Ave,Greenpoint,New York,11222,40.73196019598428,-73.94687840867614,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:16Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DCAS100GOLD,100 Gold St,New York,New York,10038,40.710358,-74.00305,Level 2,Level 2,CPF25,Reachable,AVAILABLE,NONE,Available,1,0,0,1,2025-11-19T10:21:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / NYCHA_LIC1A-B,37 49th Ave,LIC,New York,11101,40.741844,-73.94678,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:24:26Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK08-1,1755 Pacific St,Crown Heights,New York,11213,40.67695235894498,-73.93189878836063,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,1,1,2025-11-19T10:24:08Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN03-1,South Street Pier 36,New York,New York,10002,40.709768817255245,-73.98503709311524,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:53Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN03-2,South Street Pier 36,New York,New York,10002,40.70968159815455,-73.98721218017886,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,1,0,1,2025-11-19T10:29:03Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q05-2,47-01 48th St,Maspeth,New York,11377,40.72054459972155,-73.92242398399202,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:22:34Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q05-1,47-01 48th street,Maspeth,New York,11377,40.72058903058322,-73.92242850289801,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,1,0,1,2025-11-19T10:25:48Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_MN03-3,South Street pier 36,New York,New York,10002,40.70982645944515,-73.98591569353181,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:07Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_SI2-2,2500 Richmond Ave,Heartland Village,New York,10314,40.58681048540226,-74.16929074553832,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:29:36Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK05-1,606 milford street,East New York,New York,11208,40.663088577164864,-73.87231020796509,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:27:18Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK01-1,161 Varick ave,East Williamsburg,New York,11237,40.7110563640589,-73.92958191639406,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,0,0,2,2025-11-19T10:22:31Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_BK10-1,5100 1st ave,Brooklyn,New York,11232,40.65053755834439,-74.0217414074097,Level 2,Level 2,CT4020-HD-GW,Reachable,INUSE,NONE,Available,2,0,1,1,2025-11-19T10:24:49Z,0.0,2025-11-19T10:31:52.196106+00:00
NYC FLEET / DSNY_Q07-2,120-15 31st ave,Flushing,New York,11354,40.770455130069195,-73.84716914841005,Level 2,Level 2,CT4020-HD-GW,Reachable,AVAILABLE,NONE,Available,2,1,0,1,2025-11-19T10:28:03Z,0.0,2025-11-19T10:31:52.196106+00:00
